# Exp label: Wake98A Recorded at SSS_A-E
# Device ID: ID47481 Mouse group: MT Mouse ID: ES020-1-1-G6_1 DOB: 2019/03/24
# Start: 2019-05-25 08:00:00 End: 2019-05-27 08:00:00 Note: Yes
# Epoch num: 21600
# Sampling frequency: 100
# Staged by FASTER2
Stage,REM probability,NREM probability,Wake probability,NaN ratio EEG-TS,NaN ratio EMG-TS,Outlier ratio EEG-TS,Outlier ratio EMG-TS
Wake,1.500982397914672e-16,2.2019170278753566e-10,0.9999999997671691,0.0,0.0,0.0,0.0
Wake,8.300170027991864e-09,8.831856699299174e-09,0.9999999828813694,0.0,0.0,0.0,0.0
Wake,0.0016624274228543552,0.0028145355067789707,0.9955230370635115,0.0,0.0,0.0,0.0
Wake,5.641433649831685e-15,4.524406686776031e-08,0.9999999547435391,0.0,0.0,0.015503875968992248,0.0
Wake,4.6056794187558755e-17,1.4354455826334142e-05,0.9999856455408722,0.0,0.0,0.0,0.0
Wake,1.0275268577263072e-21,8.549028910713614e-07,0.9999991451044495,0.0,0.0,0.007751937984496124,0.0
Wake,4.4451491963472804e-21,1.1525496800778569e-08,0.9999999884748831,0.0,0.0,0.0,0.0
Wake,2.1646600606898647e-17,0.0034544041331733637,0.9965455958776142,0.0,0.0,0.0,0.0
Wake,2.729156299016108e-17,0.003606447690961383,0.9963935523137357,0.0,0.0,0.0,0.0
Wake,1.1523959266025694e-15,0.0037119559076218113,0.9962880440944125,0.0,0.0,0.0,0.0
Wake,1.0735284400581061e-15,0.0011157821200178661,0.9988842178817243,0.0,0.0,0.0,0.0
Wake,2.7585084290559275e-13,1.7667937885156174e-05,0.9999823320643448,0.0,0.0,0.0,0.0
Wake,4.884959374013493e-12,2.962934698737533e-07,0.999999703689061,0.0,0.0,0.0,0.0
Wake,1.7097584485395553e-14,5.929468769519301e-07,0.9999994070387169,0.0,0.0,0.0,0.0
Wake,1.7451628837785135e-14,3.9179497924846866e-08,0.9999999608262274,0.0,0.0,0.015503875968992248,0.0
Wake,3.336453520698791e-14,2.16362743329585e-08,0.9999999783758209,0.0,0.0,0.0,0.0
Wake,2.4108473846001893e-15,0.0011015814190155945,0.9988984185846663,0.0,0.0,0.0,0.0
Wake,1.1029578610268278e-17,3.6382225519332977e-05,0.9999636177887717,0.0,0.0,0.0,0.0
Wake,7.220793040166162e-20,5.093856883729985e-07,0.9999994906248891,0.0,0.0,0.0,0.0
Wake,1.6220230842394645e-20,1.1987935422673032e-06,0.999998801213942,0.0,0.0,0.007751937984496124,0.0
Wake,1.1823551513456929e-16,7.287010629057256e-10,0.999999999272404,0.0,0.0,0.0,0.0
Wake,3.3838960667018976e-32,7.00286530704336e-11,0.9999999999417923,0.0,0.0,0.0,0.0
Wake,1.1484314207161982e-22,1.1108567593623672e-10,0.9999999998835847,0.0,0.0,0.0,0.0
Wake,1.3915426974619453e-25,1.26118724145095e-09,0.9999999987485353,0.0,0.0,0.007751937984496124,0.0
Wake,1.2732441721641696e-11,3.7582377660605885e-06,0.9999962417584951,0.0,0.0,0.0,0.0
Wake,1.3869356522318789e-18,1.7338733386423757e-06,0.9999982661408037,0.0,0.0,0.0,0.0
Wake,1.3308339470226102e-12,6.663021927832008e-11,0.9999999999404614,0.0,0.0,0.0,0.0
Wake,2.4221294276880426e-08,6.768985775944954e-11,0.9999999757204981,0.0,0.0,0.007751937984496124,0.0
Wake,2.0764433287476994e-11,9.844267066256799e-07,0.9999990155426549,0.0,0.0,0.0,0.0
Wake,4.175676099755099e-08,0.01172764793574628,0.9882723103056626,0.0,0.0,0.0,0.0
Wake,1.7295348468983389e-09,0.19358813492969806,0.8064118633296591,0.0,0.0,0.0,0.0
NREM,2.2562781442724172e-14,0.769055450661045,0.23094454933333505,0.0,0.0,0.0,0.0
NREM,1.921529751364029e-11,0.8541645480677349,0.14583545191670652,0.0,0.0,0.0,0.0
NREM,8.309634079854534e-14,0.990279920587532,0.009720079416872364,0.0,0.0,0.0,0.0
NREM,2.0139232450334673e-14,0.9993570611897545,0.0006429387977823887,0.0,0.0,0.0,0.0
NREM,1.8028258922794516e-16,0.9999761263546487,2.3873642693865683e-05,0.0,0.0,0.0,0.0
NREM,1.1607274793379013e-16,0.9999866181191903,1.338188011041947e-05,0.0,0.0,0.0,0.0
NREM,4.4218643319039025e-20,0.9999995933904674,4.066178585931156e-07,0.0,0.0,0.007751937984496124,0.0
NREM,2.0538313862911327e-17,0.9999877259131819,1.2274094987233263e-05,0.0,0.0,0.0,0.0
NREM,1.726298907004584e-14,0.9998217242560246,0.00017827574632459895,0.0,0.0,0.0,0.0
NREM,8.146879228350503e-16,0.999743227931184,0.000256772082612028,0.0,0.0,0.007751937984496124,0.0
NREM,2.3639815977668326e-13,0.9336365613412669,0.06636343865901873,0.0,0.0,0.007751937984496124,0.0
Wake,4.549318963863753e-14,0.00018254600612505024,0.9998174539811949,0.0,0.0,0.0,0.0
Wake,2.064296086547504e-34,3.6451150824830023e-13,1.0,0.0,0.0,0.0,0.0
Wake,6.276968426610049e-29,1.188425505604475e-11,1.0,0.0,0.0,0.0,0.0
Wake,2.388231183587782e-22,1.0067336511165328e-10,0.9999999999126885,0.0,0.0,0.0,0.0
Wake,1.4854840189287055e-34,1.3977924355333808e-11,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,1.1095927098243613e-18,2.812984174839646e-11,0.9999999999708962,0.0,0.0,0.0,0.0
Wake,3.0189537621177187e-24,1.070550411792076e-11,1.0,0.0,0.0,0.0,0.0
Wake,6.890337662190515e-25,1.7328089390657554e-10,0.999999999825377,0.0,0.0,0.007751937984496124,0.0
Wake,1.0656245116792122e-24,1.0936745421857592e-09,0.9999999988940544,0.0,0.0,0.0,0.0
Wake,2.6869839622900846e-19,1.887445654687327e-08,0.9999999811116143,0.0,0.0,0.0,0.0
Wake,9.573538165669637e-31,2.2609943636919218e-12,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,9.54491809182262e-30,3.743498802202958e-11,0.9999999999708962,0.0,0.0,0.007751937984496124,0.0
Wake,4.93084068618504e-25,2.798996234221301e-13,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,5.053053235932011e-34,2.0614853782595687e-12,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,5.985647154042458e-16,1.329098834410547e-07,0.9999998670828145,0.0,0.0,0.0,0.0
Wake,2.00034999518409e-24,5.802591130493186e-09,0.9999999942083377,0.0,0.0,0.007751937984496124,0.0
Wake,1.2552581485039482e-20,7.075617482361696e-10,0.9999999993015081,0.0,0.0,0.007751937984496124,0.0
Wake,2.6066783651519144e-14,7.096198650497731e-09,0.9999999928986394,0.0,0.0,0.007751937984496124,0.0
Wake,2.912498007366295e-20,7.065399147294393e-11,0.9999999999417923,0.0,0.0,0.007751937984496124,0.0
Wake,7.258443588286846e-22,4.412270826653409e-09,0.9999999955762178,0.0,0.0,0.0,0.0
Wake,1.2281689488505187e-22,1.5974036684149124e-09,0.9999999983992893,0.0,0.0,0.0,0.0
Wake,7.091372636204918e-21,7.343271021591214e-11,0.9999999999126885,0.0,0.0,0.0,0.0
Wake,2.3760089135123755e-24,3.4670789084183577e-10,0.999999999650754,0.0,0.0,0.007751937984496124,0.0
Wake,1.0757223764880454e-18,5.781824423913731e-07,0.9999994218234713,0.0,0.0,0.0,0.0
Wake,2.2663489881241006e-15,2.603737812859106e-08,0.9999999739520699,0.0,0.0,0.0,0.0
Wake,1.23310010283355e-16,2.472474972672208e-07,0.9999997527629906,0.0,0.0,0.0,0.0
Wake,7.296586438767861e-22,8.869966101731994e-12,1.0,0.0,0.0,0.0,0.0
Wake,1.1832020903712734e-24,7.950093788393798e-06,0.9999920499128593,0.0,0.0,0.0,0.0
Wake,7.247178703765986e-15,0.0037669997281658536,0.9962330002814419,0.0,0.0,0.0,0.0
Wake,1.831374510497232e-11,0.004670915394054192,0.9953290845905799,0.0,0.0,0.007751937984496124,0.0
Wake,2.391686893125914e-12,0.00933883852972977,0.9906611614751695,0.0,0.0,0.0,0.0
Wake,1.1582996678748242e-13,0.00041962782818993465,0.9995803721832016,0.0,0.0,0.007751937984496124,0.0
Wake,3.962503721414697e-17,2.803557323427091e-07,0.9999997196428405,0.0,0.0,0.0,0.0
Wake,5.176887352523003e-20,3.614345325375519e-10,0.999999999650754,0.0,0.0,0.0,0.0
Wake,6.505996510267284e-21,1.0940358024466884e-06,0.9999989059585077,0.0,0.0,0.007751937984496124,0.0
Wake,2.814688751451085e-24,6.6688728332357e-10,0.9999999993306119,0.0,0.0,0.0,0.0
Wake,2.0129530537260143e-27,2.8160766069593056e-10,0.9999999997089617,0.0,0.0,0.0,0.0
Wake,2.4976599041313307e-17,3.945496635322895e-09,0.9999999960418791,0.0,0.0,0.0,0.0
Wake,7.26366977255426e-31,1.0798880141195624e-13,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,1.4607901569077376e-18,1.1430329213962289e-08,0.9999999885621946,0.0,0.0,0.0,0.0
Wake,1.668575267754621e-19,4.410958907138896e-08,0.999999955878594,0.0,0.0,0.0,0.0
Wake,4.366336780595721e-11,5.189861692757027e-06,0.9999948100874455,0.0,0.0,0.0,0.0
Wake,1.1060696472209144e-22,2.026496224817462e-08,0.9999999797437342,0.0,0.0,0.0,0.0
Wake,2.672095815893933e-15,2.0610720200451666e-09,0.9999999979336254,0.0,0.0,0.007751937984496124,0.0
Wake,6.829380245429384e-13,0.0038007919799132343,0.9961992080310846,0.0,0.0,0.0,0.0
NREM,2.9101136370212504e-18,0.9628248046696831,0.03717519532134133,0.0,0.0,0.0,0.0
NREM,3.711226197690273e-12,0.9723786040732384,0.027621395931479154,0.0,0.0,0.0,0.0
NREM,3.9821790513297344e-15,0.9991010408805102,0.0008989591158377546,0.0,0.0,0.0,0.0
NREM,1.1013369754163774e-19,0.9999960585924239,3.941396986383039e-06,0.0,0.0,0.0,0.0
NREM,1.4776556068247264e-15,0.9999268517110127,7.314827842125411e-05,0.0,0.0,0.0,0.0
NREM,1.791945200580411e-17,0.9999761937866163,2.3806211288995295e-05,0.0,0.0,0.0,0.0
NREM,6.318229233585124e-19,0.9999965204393958,3.4795480595948232e-06,0.0,0.0,0.0,0.0
NREM,2.416157931013955e-17,0.9999856909713004,1.4309036484343888e-05,0.0,0.0,0.0,0.0
NREM,7.175209304069402e-18,0.999571542741798,0.00042845725124993235,0.0,0.0,0.0,0.0
NREM,2.1226746214859204e-12,0.6084254562303293,0.3915745437698589,0.0,0.0,0.0,0.0
Wake,5.991424702179758e-10,0.0010172935919155808,0.9989827058071709,0.0,0.0,0.0,0.0
Wake,2.2651630886092545e-15,0.0003251512225661512,0.9996748487670737,0.0,0.0,0.0,0.0
Wake,6.113939555983096e-14,0.00032242121718115314,0.9996775787825103,0.0,0.0,0.0,0.0
Wake,3.416177291169988e-10,7.819346193785934e-05,0.9999218061947334,0.0,0.0,0.0,0.0
Wake,2.6945693999001595e-30,5.881878495541012e-11,0.9999999999417923,0.0,0.0,0.007751937984496124,0.0
Wake,1.1785773955972545e-24,9.787398394949277e-11,0.9999999999126885,0.0,0.0,0.007751937984496124,0.0
Wake,2.8208273852095783e-30,1.3264283637437974e-11,1.0,0.0,0.0,0.015503875968992248,0.0
Wake,5.791285966467172e-16,0.002761858986187938,0.9972381410046995,0.0,0.0,0.015503875968992248,0.0
Wake,4.101553383509622e-13,0.19661158476616447,0.8033884152419475,0.0,0.0,0.0,0.0
NREM,3.596637798583623e-15,0.8800662187383914,0.11993378125498728,0.0,0.0,0.0,0.0
NREM,8.738741417671303e-15,0.9964931409434372,0.003506859058689345,0.0,0.0,0.0,0.0
NREM,5.428726768046678e-20,0.999989687285477,1.0312703289675053e-05,0.0,0.0,0.007751937984496124,0.0
NREM,7.19800227049886e-21,0.9999993675739641,6.324327275942376e-07,0.0,0.0,0.0,0.0
NREM,1.3716451954542836e-19,0.9999991682419753,8.317643427200495e-07,0.0,0.0,0.007751937984496124,0.0
NREM,2.579337521400433e-17,0.9999883325752654,1.166742227907218e-05,0.0,0.0,0.0,0.0
NREM,9.292169122551442e-18,0.9999836564992137,1.634349840012102e-05,0.0,0.0,0.0,0.0
NREM,9.807437899525354e-16,0.9923641414441878,0.00763585854653073,0.0,0.0,0.0,0.0
Wake,1.394875666057829e-31,1.9904502847824677e-05,0.9999800955063711,0.0,0.0,0.0,0.0
Wake,4.040504024853494e-22,9.878192018694115e-07,0.9999990121873783,0.0,0.0,0.007751937984496124,0.0
Wake,4.4758435037882697e-23,4.953169352565247e-08,0.9999999504652818,0.0,0.0,0.0,0.0
Wake,0.0015319455952096932,0.4381321592505266,0.5603358951456945,0.0,0.0,0.0,0.0
NREM,6.371877102374948e-17,0.9636977602622262,0.03630223972683409,0.0,0.0,0.0,0.0
NREM,8.270406308106723e-17,0.9996390912944927,0.00036090870938551215,0.0,0.0,0.0,0.0
NREM,1.1404781543464199e-17,0.9999875516707029,1.244834188735697e-05,0.0,0.0,0.0,0.0
NREM,6.82543957813035e-21,0.9999986540942662,1.3459035058373298e-06,0.0,0.0,0.0,0.0
NREM,7.731057569665712e-17,0.9999914550645745,8.544931129109703e-06,0.0,0.0,0.007751937984496124,0.0
NREM,3.7478187711703796e-18,0.9999962680809918,3.7319044667649844e-06,0.0,0.0,0.015503875968992248,0.0
NREM,2.781524580972131e-17,0.999989634637192,1.0365363720065424e-05,0.0,0.0,0.0,0.0
NREM,1.6493180678682618e-17,0.9999770516892745,2.2948302930617732e-05,0.0,0.0,0.0,0.0
NREM,1.3928462921284518e-16,0.9999612024071604,3.8797596122325386e-05,0.0,0.0,0.0,0.0
NREM,2.5603231812974763e-18,0.9999961604263305,3.83956675249421e-06,0.0,0.0,0.0,0.0
NREM,4.3871305850583037e-20,0.9999996222614559,3.777312720298579e-07,0.0,0.0,0.0,0.0
NREM,8.552898169065534e-20,0.9999990821820239,9.178170028460379e-07,0.0,0.0,0.0,0.0
NREM,2.8486719280727758e-18,0.9999915733997451,8.426596102406916e-06,0.0,0.0,0.0,0.0
NREM,5.063000345347342e-19,0.9999957863563039,4.213647624536545e-06,0.0,0.0,0.0,0.0
NREM,4.18634674461542e-18,0.9999975743441925,2.4256548774688895e-06,0.0,0.0,0.0,0.0
NREM,3.3516445637574372e-18,0.9999960396459051,3.9603460300461585e-06,0.0,0.0,0.0,0.0
NREM,3.426626481939512e-18,0.9999808371738987,1.9162824306508048e-05,0.0,0.0,0.0,0.0
NREM,3.557102469468467e-19,0.999996329257017,3.67075421580078e-06,0.0,0.0,0.007751937984496124,0.0
NREM,6.695290539070324e-18,0.9999876078986049,1.239210817165282e-05,0.0,0.0,0.0,0.0
NREM,1.2272951598027548e-17,0.9999920064320832,7.993560843476159e-06,0.0,0.0,0.007751937984496124,0.0
NREM,2.2947801207538185e-18,0.9999821545926139,1.7845419685814323e-05,0.0,0.0,0.0,0.0
NREM,3.373694468237384e-19,0.999996506236776,3.493751604847663e-06,0.0,0.0,0.0,0.0
NREM,1.496865940344049e-16,0.9999911167937009,8.883215881533205e-06,0.0,0.0,0.0,0.0
NREM,2.6089412489884007e-19,0.9999987142809085,1.2857165602486916e-06,0.0,0.0,0.0,0.0
NREM,1.8449481958810242e-19,0.9999997037521536,2.9625143320924094e-07,0.0,0.0,0.015503875968992248,0.0
NREM,6.809666716162191e-18,0.9999951986944082,4.8013148647428324e-06,0.0,0.0,0.0,0.0
NREM,3.283863319988953e-18,0.9999911566364916,8.843376713155223e-06,0.0,0.0,0.0,0.0
NREM,2.5685086234817564e-18,0.999997954002812,2.0460074273299167e-06,0.0,0.0,0.007751937984496124,0.0
NREM,2.00519015398556e-22,0.9999998628918642,1.3712146023467352e-07,0.0,0.0,0.007751937984496124,0.0
NREM,3.609313772589265e-19,0.9999983079047289,1.6920847294163299e-06,0.0,0.0,0.0,0.0
NREM,1.5816129755447115e-20,0.999999647756402,3.522391924828346e-07,0.0,0.0,0.0,0.0
NREM,1.2970842903542604e-19,0.9999990413784919,9.586143713988553e-07,0.0,0.0,0.0,0.0
NREM,1.1601583090809191e-18,0.999998927931876,1.0720798605501283e-06,0.0,0.0,0.0,0.0
NREM,6.186211778023017e-18,0.9999977331634227,2.2668385239162823e-06,0.0,0.0,0.0,0.0
NREM,1.2816357080614191e-18,0.9999974689594836,2.531047286506615e-06,0.0,0.0,0.0,0.0
NREM,4.152361996013275e-17,0.9999840149944024,1.5984991778242158e-05,0.0,0.0,0.0,0.0
NREM,1.0982287127513532e-19,0.9999987825293054,1.2174787687003839e-06,0.0,0.0,0.0,0.0
NREM,7.851916186482833e-19,0.9999959606875289,4.039319775831776e-06,0.0,0.0,0.007751937984496124,0.0
NREM,5.0487698215149274e-18,0.9999803473659383,1.965262627375678e-05,0.0,0.0,0.0,0.0
NREM,9.737861276857091e-15,0.9998845403909542,0.00011545962075813093,0.0,0.0,0.0,0.0
NREM,1.6315099535557452e-17,0.9999733434002785,2.665661094478123e-05,0.0,0.0,0.0,0.0
NREM,1.4896535811634765e-22,0.9999999721767384,2.7834848502334513e-08,0.0,0.0,0.007751937984496124,0.0
NREM,4.488128421756728e-20,0.9999976472491136,2.3527378019439773e-06,0.0,0.0,0.0,0.0
NREM,4.221473484388376e-20,0.9999985029582895,1.4970482969556466e-06,0.0,0.0,0.0,0.0
NREM,3.3082287051392404e-21,0.9999981982125835,1.8017962147695774e-06,0.0,0.0,0.0,0.0
NREM,2.702163366342803e-18,0.9999992646919938,7.353146508010713e-07,0.0,0.0,0.007751937984496124,0.0
NREM,7.295922353027803e-21,0.9999999114370478,8.855672782805638e-08,0.0,0.0,0.007751937984496124,0.0
NREM,8.856182544462576e-19,0.9999975913989959,2.408600407281483e-06,0.0,0.0,0.0,0.0
NREM,1.581516370497496e-18,0.9999891758783731,1.0824128768889582e-05,0.0,0.0,0.0,0.0
NREM,2.270196139387353e-18,0.9999831436400269,1.6856358798501122e-05,0.0,0.0,0.0,0.0
NREM,5.713184977748336e-19,0.9999941639423237,5.836062040281454e-06,0.0,0.0,0.007751937984496124,0.0
NREM,8.49783586491941e-18,0.9999963887450298,3.611242322172859e-06,0.0,0.0,0.007751937984496124,0.0
NREM,4.047515181817585e-19,0.9999907479350985,9.252061780863397e-06,0.0,0.0,0.015503875968992248,0.0
NREM,3.857159524551484e-17,0.9999104145357335,8.958546606870262e-05,0.0,0.0,0.0,0.0
NREM,1.6820545310141597e-15,0.9988626060327187,0.0011373939767600355,0.0,0.0,0.0,0.0
NREM,1.5610760305470916e-14,0.968492472483248,0.031507527510616966,0.0,0.0,0.0,0.0
Wake,1.8929019361339386e-21,0.004533904684203988,0.9954660953223248,0.0,0.0,0.015503875968992248,0.0
Wake,1.1887985507121443e-07,0.25218671142010973,0.7478131697068905,0.0,0.0,0.0,0.0
NREM,1.4151878794252321e-14,0.9256903622466972,0.07430963776400729,0.0,0.0,0.0,0.0
NREM,1.9416168552138723e-14,0.9920782221589828,0.007921777854209488,0.0,0.0,0.0,0.0
NREM,3.674321878038641e-18,0.9999267258170598,7.32741833121053e-05,0.0,0.0,0.0,0.023255813953488372
NREM,7.355634198108017e-17,0.9999869533617833,1.304665040057913e-05,0.0,0.0,0.0,0.0
NREM,8.576350234991929e-20,0.9999971808905403,2.8190973132085363e-06,0.0,0.0,0.0,0.0
NREM,5.665250623385621e-19,0.9999917335276837,8.266472034388763e-06,0.0,0.0,0.007751937984496124,0.0
NREM,2.652917111443568e-18,0.9999989075592167,1.0924266866395784e-06,0.0,0.0,0.023255813953488372,0.0
NREM,7.55144562593523e-19,0.9999973804549631,2.6195590127673033e-06,0.0,0.0,0.0,0.0
NREM,2.9898904261773594e-19,0.9999978367437258,2.163254694077086e-06,0.0,0.0,0.007751937984496124,0.0
NREM,4.998471987776932e-18,0.9999967111561513,3.2888422076849046e-06,0.0,0.0,0.0,0.0
NREM,3.803571247498571e-17,0.999969191858151,3.080814893813404e-05,0.0,0.0,0.0,0.0
NREM,1.1003015591332163e-21,0.999999784282432,2.1572304818305602e-07,0.0,0.0,0.0,0.0
NREM,3.556306676047434e-16,0.9999837832152285,1.6216782320909136e-05,0.0,0.0,0.015503875968992248,0.0
NREM,9.561123556241638e-20,0.9999989551730324,1.0448411539331934e-06,0.0,0.0,0.007751937984496124,0.0
NREM,2.304799568544691e-19,0.9999994074461874,5.925512377818464e-07,0.0,0.0,0.007751937984496124,0.0
NREM,3.741712109627199e-15,0.9996706060317775,0.00032939398107754785,0.0,0.0,0.0,0.0
NREM,1.0522205791323375e-17,0.9999910634468551,8.936551621250463e-06,0.0,0.0,0.0,0.0
NREM,5.514540099436542e-22,0.999999500432875,4.995761280324338e-07,0.0,0.0,0.0,0.0
NREM,2.5399535140487153e-14,0.9995197344947129,0.00048026550283778395,0.0,0.0,0.0,0.0
NREM,4.89071503585898e-16,0.9999217892209262,7.821077028444717e-05,0.0,0.0,0.0,0.0
NREM,5.546107908880588e-18,0.9999834200635873,1.657994923781198e-05,0.0,0.0,0.0,0.0
NREM,4.3605924573745355e-22,0.9999999344581759,6.553577731186146e-08,0.0,0.0,0.007751937984496124,0.0
NREM,2.22665884092986e-22,0.9999999961291905,3.860508903654917e-09,0.0,0.0,0.007751937984496124,0.0
NREM,1.5507859941684096e-19,0.9999996151892278,3.8481103222421725e-07,0.0,0.0,0.0,0.0
NREM,8.737029954294236e-17,0.9999911116423688,8.888370247546233e-06,0.0,0.0,0.0,0.0
NREM,2.002109744700623e-18,0.9999967433448824,3.2566517596567577e-06,0.0,0.0,0.0,0.0
NREM,7.767086347988787e-18,0.9999977147698437,2.285225249319108e-06,0.0,0.0,0.0,0.0
NREM,1.5713968528702725e-17,0.9999773217957629,2.2678197915584924e-05,0.0,0.0,0.0,0.0
NREM,2.731327857547288e-19,0.9999921666182984,7.833383456291989e-06,0.0,0.0,0.0,0.0
NREM,9.240562648392972e-22,0.9999987264171902,1.273589865998322e-06,0.0,0.0,0.007751937984496124,0.0
NREM,2.522364820872722e-19,0.9999924545984863,7.545413965032361e-06,0.0,0.0,0.0,0.0
NREM,2.4409896520520085e-17,0.9999952575129689,4.742489452084653e-06,0.0,0.0,0.0,0.0
NREM,4.15186681583903e-17,0.999995260627064,4.739381061766719e-06,0.0,0.0,0.0,0.0
NREM,4.987612054359362e-19,0.9999979131120147,2.0868765385937744e-06,0.0,0.0,0.0,0.0
NREM,1.5117716085474288e-19,0.9999992846572071,7.153284538309653e-07,0.0,0.0,0.0,0.0
NREM,1.8209617220762863e-19,0.9999971640394701,2.8359748417178923e-06,0.0,0.0,0.0,0.0
NREM,3.1309594755869366e-18,0.999990314146613,9.685840917622428e-06,0.0,0.0,0.0,0.0
NREM,4.284366017960388e-19,0.9999980549055908,1.945099074290591e-06,0.0,0.0,0.0,0.0
NREM,5.179783269420963e-17,0.9999915832949641,8.416703651603822e-06,0.0,0.0,0.0,0.0
NREM,4.1866858597729985e-18,0.9999955915943101,4.408400228051083e-06,0.0,0.0,0.0,0.0
NREM,1.0068923158433322e-18,0.9999935614967306,6.438502786882009e-06,0.0,0.0,0.0,0.0
NREM,7.619655011875417e-20,0.9999974574052922,2.5425940790068947e-06,0.0,0.0,0.0,0.0
NREM,1.3519308847999069e-20,0.9999997184786876,2.8153497789896936e-07,0.0,0.0,0.015503875968992248,0.0
NREM,7.235746856333576e-19,0.9999980407029493,1.95929410165801e-06,0.0,0.0,0.0,0.0
NREM,1.2334524472096252e-20,0.9999966218076897,3.3781902884535794e-06,0.0,0.0,0.0,0.0
NREM,1.456207506790539e-18,0.9999887351930395,1.126480164630378e-05,0.0,0.0,0.0,0.0
NREM,4.174174964470979e-18,0.9999939529990138,6.047007774557614e-06,0.0,0.0,0.0,0.0
NREM,2.1479425816745873e-17,0.9999928618744995,7.138118789269749e-06,0.0,0.0,0.0,0.0
NREM,2.3472516352670048e-20,0.999999742547549,2.574582904485217e-07,0.0,0.0,0.0,0.0
NREM,2.292822028910141e-18,0.9999963325457378,3.6674444174206123e-06,0.0,0.0,0.007751937984496124,0.0
NREM,1.3497278090034707e-18,0.9999945112945733,5.488707015724689e-06,0.0,0.0,0.0,0.0
NREM,1.4930041659767426e-18,0.9999864067991276,1.35932030390051e-05,0.0,0.0,0.0,0.0
NREM,5.251447685374174e-17,0.9999917554135835,8.244582511619135e-06,0.0,0.0,0.007751937984496124,0.0
NREM,6.188278143596092e-21,0.9999996889674123,3.1102603489345206e-07,0.0,0.0,0.007751937984496124,0.0
NREM,5.909083767948123e-19,0.9999984604667616,1.539524199213053e-06,0.0,0.0,0.007751937984496124,0.0
NREM,2.0396295794315244e-21,0.9999998192361254,1.8077087812250064e-07,0.0,0.0,0.0,0.0
NREM,6.968512126297134e-25,0.9999996747647475,3.2524720833390003e-07,0.0,0.0,0.0,0.0
NREM,2.649466271484537e-21,0.9999996848346696,3.15165289016156e-07,0.0,0.0,0.007751937984496124,0.0
NREM,6.171678877242345e-16,0.9998671977378711,0.00013280226671212884,0.0,0.0,0.0,0.0
NREM,1.1778779168695692e-19,0.9999932910948194,6.708919541965775e-06,0.0,0.0,0.0,0.0
NREM,1.2925238661463135e-20,0.9999953999464498,4.600043100905778e-06,0.0,0.0,0.0,0.0
NREM,1.3712138186120705e-17,0.999992482246917,7.51775290375071e-06,0.0,0.0,0.0,0.0
NREM,6.739763617372115e-17,0.9999839449135013,1.605508220013513e-05,0.0,0.0,0.0,0.0
NREM,1.8708089989693614e-15,0.999971941769046,2.8058241579053997e-05,0.0,0.0,0.0,0.007751937984496124
NREM,8.412571680690564e-20,0.9999987889321403,1.2110780476485416e-06,0.0,0.0,0.0,0.0
NREM,6.263870334341698e-17,0.9999821871010128,1.7812895245368656e-05,0.0,0.0,0.0,0.0
NREM,9.92951298641733e-16,0.9999541151096346,4.588488315728208e-05,0.0,0.0,0.0,0.0
NREM,9.359936490861462e-19,0.9999976052232822,2.394767922374539e-06,0.0,0.0,0.0,0.0
NREM,8.242145363132197e-20,0.9999991093940808,8.90593081612615e-07,0.0,0.0,0.0,0.0
NREM,9.377601403448866e-19,0.999996568140409,3.4318641615799283e-06,0.0,0.0,0.0,0.0
NREM,1.429082877638917e-18,0.9999967591773148,3.2408092668958986e-06,0.0,0.0,0.0,0.0
NREM,4.289628329513444e-15,0.9933552808244751,0.0066447191894575194,0.0,0.0,0.0,0.0
Wake,1.735273494566705e-21,0.004012115308075757,0.9959878846847636,0.0,0.0,0.007751937984496124,0.0
Wake,4.870367504337997e-22,0.46405793060545364,0.5359420694072116,0.0,0.0,0.0,0.0
NREM,2.1830499583740255e-16,0.9669049622708356,0.033095037715767994,0.0,0.0,0.0,0.0
NREM,1.2891339314408426e-14,0.9944991565646131,0.005500843422173149,0.0,0.0,0.0,0.0
NREM,5.116904882989947e-18,0.9999414130862261,5.858692677432709e-05,0.0,0.0,0.0,0.0
NREM,1.1252492394295218e-19,0.99999875694707,1.2430561627496998e-06,0.0,0.0,0.0,0.0
NREM,2.1375399069963034e-18,0.9999949251197529,5.07487791787727e-06,0.0,0.0,0.0,0.0
NREM,6.958098391545054e-20,0.9999986331686406,1.3668424337997698e-06,0.0,0.0,0.0,0.0
NREM,1.4236582027340041e-21,0.9999976097052613,2.3902814165446063e-06,0.0,0.0,0.0,0.0
NREM,7.881254684608943e-21,0.99999954309907,4.5689141279603696e-07,0.0,0.0,0.0,0.0
NREM,3.551816664164789e-20,0.999999702064132,2.979410572399194e-07,0.0,0.0,0.015503875968992248,0.0
NREM,4.4490199804840876e-17,0.9999934298027544,6.570185978269602e-06,0.0,0.0,0.0,0.0
NREM,8.227887505463823e-21,0.9999996935658161,3.064294537039984e-07,0.0,0.0,0.0,0.0
NREM,1.3613817719376642e-18,0.9999981141317723,1.8858685320380707e-06,0.0,0.0,0.015503875968992248,0.0
